vin;time;mac_address;name;vehicle_speed;latitude;longitude;altitude;battery_voltage;humidity;low_battery;temperature
WSXFP10200LD10194;2024-08-12 10:01:53.043000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;4.11719;45.48619166666667;10.066144000000001;105.5;4260;;false;
WSXFP10200LD10194;2024-08-12 10:04:59.651000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;12.4023;45.48623166666667;10.066042833333334;113.4;2000;;false;
WSXFP10200LD10194;2024-08-12 11:25:38.942000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.98047;;;;2000;;false;
WSXFP10200LD10194;2024-08-12 11:29:02.314000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;8.04297;45.486255500000006;10.065956833333333;116.8;2000;;false;
WSXFP10200LD10194;2024-08-12 11:35:33.501000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;5.375;45.48615083333333;10.065657;115.5;3630;;false;
WSXFP10200LD10194;2024-08-12 11:42:01.672000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;8.77734;45.486022333333324;10.065975166666666;118.8;3630;;false;
WSXFP10200LD10194;2024-08-12 11:48:52.639000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;2.13672;45.48610116666667;10.066148666666667;106.8;2000;;false;
WSXFP10200LD10194;2024-08-12 11:55:59.115000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.485931666666666;10.0662295;89.5;2960;;false;
WSXFP10200LD10194;2024-08-12 12:08:05.052000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.48607933333333;10.066016333333332;106.6;2950;;false;
WSXFP10200LD10194;2024-08-12 12:09:21.808000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0.570313;45.486033;10.066012833333332;114.6;3630;;false;
WSXFP10200LD10194;2024-08-12 12:26:24.524000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;7.69922;45.486056833333336;10.065811;114.4;2000;;false;
WSXFP10200LD10194;2024-08-12 12:30:47.842000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.48622433333333;10.066025500000002;92.5;3650;;false;
WSXFP10200LD10194;2024-08-12 12:33:12.181000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;8.17188;45.48621716666666;10.066050833333332;107.9;2000;;false;
WSXFP10200LD10194;2024-08-12 12:40:05.453000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;7.58984;45.486232;10.06606;109;3660;;false;
WSXFP10200LD10194;2024-08-12 12:43:31.163000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;5.71094;45.48614599999999;10.065775666666669;119.1;2000;;false;
WSXFP10200LD10194;2024-08-12 12:46:51.758000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;7.96875;45.48615533333333;10.065966333333334;120.8;2000;;false;
WSXFP10200LD10194;2024-08-12 12:50:20.257000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;5.28516;45.48607366666667;10.065815166666665;122.5;3700;;false;
WSXFP10200LD10194;2024-08-12 12:53:46.886000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.71094;45.48611266666667;10.065888666666666;107.7;3660;;false;
WSXFP10200LD10194;2024-08-12 12:57:11.540000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.486264999999996;10.066046500000002;119.8;2000;;false;
WSXFP10200LD10194;2024-08-12 13:02:26.406000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0.988281;45.486328500000006;10.065926833333334;117.3;2000;;false;
WSXFP10200LD10194;2024-08-12 13:05:54.283000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;7.69922;45.486072666666665;10.065957833333332;110.4;2000;;false;
WSXFP10200LD10194;2024-08-12 13:09:19.384000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;3.24609;45.4861415;10.0657205;106.4;2000;;false;
WSXFP10200LD10194;2024-08-12 13:16:12.053000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.48631066666667;10.066152333333335;123.8;2000;;false;
WSXFP10200LD10194;2024-08-12 13:18:14.897000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;5.32813;45.48624349999999;10.0661545;108.7;3670;;false;
WSXFP10200LD10194;2024-08-12 13:21:40.306000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;9.49219;45.486188;10.065857333333334;113.3;2000;;false;
WSXFP10200LD10194;2024-08-12 13:25:04.894000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.05859;45.486232;10.065731833333333;106.2;2000;;false;
WSXFP10200LD10194;2024-08-12 13:32:07.480000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.69922;45.48605633333333;10.0659185;107.8;2000;;false;
WSXFP10200LD10194;2024-08-12 13:34:50.253000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.48623816666667;10.066236166666668;108.6;3730;;false;
WSXFP10200LD10194;2024-08-12 13:35:14.216000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.91406;45.486193500000006;10.066252333333333;108.4;3670;;false;
WSXFP10200LD10194;2024-08-12 13:37:51.815000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.486163000000005;10.065718;115.2;3730;;false;
WSXFP10200LD10194;2024-08-12 13:38:19.713000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.56641;45.48622099999999;10.065957666666666;117.4;3090;;false;
WSXFP10200LD10194;2024-08-12 13:45:13.425000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;7.66797;45.48631666666667;10.0658555;92.6;3700;;false;
WSXFP10200LD10194;2024-08-12 13:48:39.106000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;5.47656;45.486099;10.065977333333333;101.6;3710;;false;
WSXFP10200LD10194;2024-08-12 13:52:01.053000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;7.21875;45.48610183333333;10.065911166666664;111.8;3660;;false;
WSXFP10200LD10194;2024-08-12 13:55:59.739000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.08203;45.48622099999999;10.066282166666666;99.8;3740;;false;
WSXFP10200LD10194;2024-08-12 14:02:19.782000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;7.51953;45.486275166666665;10.066010166666667;107.9;2960;;false;
WSXFP10200LD10194;2024-08-12 14:05:43.808000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;5.98047;45.48614816666666;10.066087499999998;95.3;3750;;false;
WSXFP10200LD10194;2024-08-12 14:09:39.092000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;9.00781;45.486152833333335;10.066178333333333;103.3;3640;;false;
WSXFP10200LD10194;2024-08-12 14:12:52.276000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;4.74609;45.48616350000001;10.066175333333334;94.4;3640;;false;
WSXFP10200LD10194;2024-08-12 14:16:23.088000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;4.32813;45.48606483333332;10.065926;101.8;3640;;false;
WSXFP10200LD10194;2024-08-12 14:19:45.427000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.77734;45.4861425;10.065892166666668;111;2960;;false;
WSXFP10200LD10194;2024-08-12 14:23:10.456000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;7.38672;45.486115500000004;10.065980166666666;109.2;2000;;false;
WSXFP10200LD10194;2024-08-12 14:26:50.875000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;3.42578;45.48626816666667;10.066090666666666;94.7;2000;;false;
WSXFP10200LD10194;2024-08-12 14:29:43.554000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;2.88672;45.48623466666667;10.066067166666667;110;3730;;false;
WSXFP10200LD10194;2024-08-12 14:33:11.579000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;8.04688;45.48622433333333;10.0659055;106.7;3690;;false;
WSXFP10200LD10194;2024-08-12 14:36:37.140000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;5.85156;45.48618866666667;10.066132666666666;97.2;2000;;false;
WSXFP10200LD10194;2024-08-12 14:40:04.257000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;7.88672;45.486181;10.066144166666668;97;3750;;false;
WSXFP10200LD10194;2024-08-12 14:43:29.362000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;8.32813;45.486254666666674;10.066106500000002;95.6;3090;;false;
WSXFP10200LD10194;2024-08-12 14:44:43.059000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.486360833333336;10.066154;96.6;3750;;false;
WSXFP10200LD10194;2024-08-12 14:48:50.704000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;5.08984;45.48636716666666;10.066117833333333;103.5;3760;;false;
WSXFP10200LD10194;2024-08-12 14:52:16.197000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.76953;45.48622133333333;10.065975833333333;105.9;3750;;false;
WSXFP10200LD10194;2024-08-12 14:53:45.452000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.48626016666667;10.065930666666665;109.1;3730;;false;
WSXFP10200LD10194;2024-08-12 15:00:49.424000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;1.48828;45.48619383333333;10.065916666666666;109.4;3800;;false;
WSXFP10200LD10194;2024-08-12 15:03:06.272000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;1.33984;45.486319;10.0661705;106.7;3820;;false;
WSXFP10200LD10194;2024-08-12 15:06:30.917000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;7.51563;45.48620416666667;10.065952666666668;112.9;3760;;false;
WSXFP10200LD10194;2024-08-12 15:09:57.844000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;7.80859;45.4862155;10.065972333333333;109.2;2000;;false;
WSXFP10200LD10194;2024-08-12 15:13:25.361000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;8.47656;45.48619149999999;10.066070166666666;105.9;2950;;false;
WSXFP10200LD10194;2024-08-12 15:20:14.658000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;2.49219;45.48613600000001;10.066142333333334;103.8;2030;;false;
WSXFP10200LD10194;2024-08-12 15:23:46.540000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;8.79688;45.486237499999994;10.066052333333332;100;3820;;false;
WSXFP10200LD10194;2024-08-12 15:29:07.121000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.4862075;10.0659095;98.3;3090;;false;
WSXFP10200LD10194;2024-08-12 15:29:55.283000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0.777344;45.486243;10.065898833333332;105.4;0;;false;
WSXFP10200LD10194;2024-08-12 15:36:50.803000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;5.16016;45.48623666666668;10.065769833333333;110.7;2000;;false;
WSXFP10200LD10194;2024-08-12 15:43:46.756000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;5.98047;45.48600566666668;10.066022;132.4;3750;;false;
WSXFP10200LD10194;2024-08-12 15:47:13.722000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;7.09766;45.48614550000001;10.066098833333333;111.8;3670;;false;
WSXFP10200LD10194;2024-08-12 15:50:34.497000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;8.66797;45.48620366666667;10.065945;101.3;3850;;false;
WSXFP10200LD10194;2024-08-12 15:53:59.413000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;5.98047;45.48625699999999;10.06599916666667;108;2000;;false;
WSXFP10200LD10194;2024-08-12 15:57:28.000000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;5.79688;45.48623783333335;10.066049666666666;107.6;3850;;false;
WSXFP10200LD10194;2024-08-12 16:00:59.611000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;5.80859;45.48624066666667;10.065934999999998;111.6;2000;;false;
WSXFP10200LD10194;2024-08-12 16:06:05.386000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.48623466666667;10.065862666666666;96.3;2960;;false;
WSXFP10200LD10194;2024-08-12 16:09:19.127000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.54297;45.486083166666674;10.066008499999999;98.8;3890;;false;
WSXFP10200LD10194;2024-08-12 16:12:53.724000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.99219;45.4861245;10.065913000000002;95.9;3830;;false;
WSXFP10200LD10194;2024-08-12 16:16:31.072000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;7.01563;45.48615633333334;10.066098833333333;106.4;3850;;false;
WSXFP10200LD10194;2024-08-12 16:20:23.507000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.48629116666666;10.0658285;116.4;2000;;false;
WSXFP10200LD10194;2024-08-12 16:21:24.859000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;3.30078;45.486273;10.065865500000001;105.9;2030;;false;
WSXFP10200LD10194;2024-08-12 16:25:00.608000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.63672;45.486219166666665;10.065938833333332;106.4;3090;;false;
WSXFP10200LD10194;2024-08-12 16:28:27.686000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;1.76953;45.48623550000001;10.065842999999997;107;3860;;false;
WSXFP10200LD10194;2024-08-12 16:32:24.569000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;7.64453;45.48614816666666;10.065858833333333;112;2000;;false;
WSXFP10200LD10194;2024-08-12 16:39:24.104000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;8.375;45.486037666666675;10.066087333333332;77.8;4330;;false;
WSXFP10200LD10194;2024-08-12 16:42:31.306000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;8.68359;45.48614066666667;10.065966;80.9;3890;;false;
WSXFP10200LD10194;2024-08-12 16:46:07.285000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;41.6602;45.489169999999994;10.064847833333333;107.2;3820;;false;
WSXFP10200LD10194;2024-08-12 16:53:05.362000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;2.42578;45.49076033333334;10.044281833333333;81.3;2000;;false;
WSXFP10200LD10194;2024-08-12 16:54:06.004000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.49072533333332;10.044247;85.5;2960;;false;
WSXFP10200LD10194;2024-08-13 11:19:55.290000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.49066616666668;10.044091166666668;174.7;2000;;false;
WSXFP10200LD10194;2024-08-13 12:09:10.763000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.49066666666666;10.044154500000001;140.4;3400;;false;
WSXFP10200LD10194;2024-08-13 15:50:13.527000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;5.33984;45.490844;10.044471666666666;104.8;2000;;false;
WSXFP10200LD10194;2024-08-14 06:59:42.837000 +00:00;7C:D9:F4:00:C1:FB;Carro37;0;45.49055666666666;10.045747333333331;132.9;2000;;false;
WSXFP10200LD10194;2024-08-14 06:59:58.632000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.490571;10.045745;130.3;2950;;false;
WSXFP10200LD10194;2024-08-14 07:02:38.501000 +00:00;7C:D9:F4:00:C1:FB;Carro37;7.59766;45.49059166666666;10.045824166666666;119.6;2010;;false;
WSXFP10200LD10194;2024-08-14 07:25:43.727000 +00:00;7C:D9:F4:00:C1:FB;Carro37;0;45.49047833333334;10.044471833333333;126;2000;;false;
WSXFP10200LD10194;2024-08-14 08:16:41.556000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;13.1563;45.49064333333334;10.045934999999998;94.8;2950;;false;
WSXFP10200LD10194;2024-08-14 08:20:11.767000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;5.85156;45.49072366666666;10.046036166666665;116.2;2000;;false;
WSXFP10200LD10194;2024-08-14 08:23:46.666000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;2.35156;45.490952;10.046108333333331;122.1;2000;;false;
WSXFP10200LD10194;2024-08-14 08:27:30.495000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;4.12109;45.49057883333333;10.045979833333334;124.9;3090;;false;
WSXFP10200LD10194;2024-08-14 08:30:58.538000 +00:00;7C:D9:F4:01:8F:EE;Botte;1.57031;45.49073383333333;10.046124;109;3770;;false;
WSXFP10200LD10194;2024-08-14 08:34:02.135000 +00:00;7C:D9:F4:01:8F:EE;Botte;1.30078;45.490895833333326;10.046177666666667;115.7;2000;;false;
WSXFP10200LD10194;2024-08-14 08:37:28.743000 +00:00;7C:D9:F4:01:8F:EE;Botte;6.94141;45.49081566666667;10.045975333333331;106.3;2000;;false;
WSXFP10200LD10194;2024-08-14 08:40:56.163000 +00:00;7C:D9:F4:01:8F:EE;Botte;5.08984;45.49074316666667;10.045969000000001;118.5;3100;;false;
WSXFP10200LD10194;2024-08-14 08:44:27.552000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.54688;45.490716;10.046057333333334;123;2000;;false;
WSXFP10200LD10194;2024-08-14 08:44:42.172000 +00:00;7C:D9:F4:01:8F:EE;Botte;5.00781;45.490838000000004;10.046101833333333;118.1;2000;;false;
WSXFP10200LD10194;2024-08-14 08:52:23.875000 +00:00;7C:D9:F4:00:C1:FB;Carro37;13.5664;45.490489333333336;10.044436333333335;92.9;3150;;false;
WSXFP10200LD10194;2024-08-14 08:55:33.462000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;9.60938;45.490710333333325;10.046153333333333;111.9;3170;;false;
WSXFP10200LD10194;2024-08-14 08:55:51.056000 +00:00;7C:D9:F4:01:8F:EE;Botte;2.70703;45.49094883333334;10.046164333333335;114.6;2010;;false;
WSXFP10200LD10194;2024-08-14 09:03:09.146000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;5.96875;45.490908833333336;10.046146333333335;115;2000;;false;
WSXFP10200LD10194;2024-08-14 09:03:24.550000 +00:00;7C:D9:F4:01:8F:EE;Botte;8.19922;45.490817166666666;10.045996833333334;106.4;4480;;false;
WSXFP10200LD10194;2024-08-14 09:06:56.850000 +00:00;7C:D9:F4:01:8F:EE;Botte;9.36328;45.49078450000001;10.046044000000002;103.6;2000;;false;
WSXFP10200LD10194;2024-08-14 09:08:34.395000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.49065683333333;10.046135833333333;109.1;3770;;false;
WSXFP10200LD10194;2024-08-14 09:09:15.345000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;2.66797;45.490634;10.046201833333335;104;3770;;false;
WSXFP10200LD10194;2024-08-14 09:09:16.196000 +00:00;7C:D9:F4:01:8F:EE;Botte;2.66797;45.490634;10.046201833333335;104;3240;;false;
WSXFP10200LD10194;2024-08-14 09:12:54.621000 +00:00;7C:D9:F4:01:8F:EE;Botte;4.06641;45.49083600000001;10.046135999999999;107.5;3200;;false;
WSXFP10200LD10194;2024-08-14 09:16:23.179000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0.238281;45.49070799999999;10.046116166666668;106.4;3130;;false;
WSXFP10200LD10194;2024-08-14 09:16:26.300000 +00:00;7C:D9:F4:01:8F:EE;Botte;1.26953;45.490731666666676;10.046116666666668;107.6;2000;;false;
WSXFP10200LD10194;2024-08-14 09:21:18.835000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.49087316666667;10.046070333333335;139.6;3090;;false;
WSXFP10200LD10194;2024-08-14 09:22:53.546000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0.847656;45.49081533333334;10.046144333333332;114.1;2950;;false;
WSXFP10200LD10194;2024-08-14 09:23:09.579000 +00:00;7C:D9:F4:01:8F:EE;Botte;5.53125;45.4908515;10.046101333333333;113.7;2950;;false;
WSXFP10200LD10194;2024-08-14 09:30:43.133000 +00:00;7C:D9:F4:01:8F:EE;Botte;3.23828;45.490938333333325;10.046103833333332;117.5;2000;;false;
WSXFP10200LD10194;2024-08-14 09:33:56.591000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;7.92578;45.490737499999994;10.046111666666668;116.3;3110;;false;
WSXFP10200LD10194;2024-08-14 09:37:22.860000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.76953;45.490591166666675;10.045946833333334;101.2;3240;;false;
WSXFP10200LD10194;2024-08-14 09:40:33.558000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0.734375;45.49066200000001;10.045926999999999;97.9;3090;;false;
WSXFP10200LD10194;2024-08-14 09:47:08.887000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;3.83594;45.49086533333334;10.045988166666667;104.8;3200;;false;
WSXFP10200LD10194;2024-08-14 09:50:14.483000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;2.42578;45.490846833333336;10.046255166666667;115.9;3200;;false;
WSXFP10200LD10194;2024-08-14 09:53:43.123000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0.363281;45.490703;10.046040666666668;133;2950;;false;
WSXFP10200LD10194;2024-08-14 09:56:47.581000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.49081800000001;10.045979833333334;126.7;3230;;false;
WSXFP10200LD10194;2024-08-14 09:58:51.135000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;1.51563;45.49096383333334;10.046269333333333;110.4;3130;;false;
WSXFP10200LD10194;2024-08-14 10:00:44.139000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.490686999999994;10.046139666666667;118.6;2000;;false;
WSXFP10200LD10194;2024-08-14 10:01:35.171000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;3.10547;45.490972500000005;10.046136666666667;119.8;2000;;false;
WSXFP10200LD10194;2024-08-14 10:05:09.005000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;1.1875;45.490698166666675;10.045960166666665;120.6;3280;;false;
WSXFP10200LD10194;2024-08-14 10:11:22.879000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.490839666666666;10.046043666666668;125.1;3240;;false;
WSXFP10200LD10194;2024-08-14 10:14:36.657000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;1.79688;45.49082966666667;10.046045333333332;116.1;3150;;false;
WSXFP10200LD10194;2024-08-14 10:18:29.620000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0.589844;45.49081849999999;10.045937166666667;124.8;2960;;false;
WSXFP10200LD10194;2024-08-14 10:25:49.503000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;7.04688;45.49081849999999;10.04610916666667;117.8;3260;;false;
WSXFP10200LD10194;2024-08-14 10:34:58.452000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.49081283333333;10.044698166666667;119.6;2000;;false;
WSXFP10200LD10194;2024-08-14 11:45:34.668000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;3.96875;45.49068033333333;10.046098833333334;99.9;2010;;false;
WSXFP10200LD10194;2024-08-14 11:45:36.263000 +00:00;7C:D9:F4:01:8F:EE;Botte;6.44141;45.490687333333334;10.046097833333333;100.3;2000;;false;
WSXFP10200LD10194;2024-08-14 11:49:28.198000 +00:00;7C:D9:F4:01:8F:EE;Botte;6.26172;45.490772666666665;10.046237833333333;127.1;2010;;false;
WSXFP10200LD10194;2024-08-14 11:49:30.081000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.33594;45.490734333333336;10.046230666666665;126.5;2860;;false;
WSXFP10200LD10194;2024-08-14 11:53:03.535000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;3.20703;45.49085866666667;10.046213333333332;123.4;0;;false;
WSXFP10200LD10194;2024-08-14 11:56:30.811000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;7.01563;45.49066533333333;10.0461275;103;2000;;false;
WSXFP10200LD10194;2024-08-14 11:56:33.148000 +00:00;7C:D9:F4:01:8F:EE;Botte;7.16797;45.490621499999996;10.046110833333334;102.6;2000;;false;
WSXFP10200LD10194;2024-08-14 12:00:17.610000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;7.14844;45.49077616666667;10.045984833333334;98.9;2860;;false;
WSXFP10200LD10194;2024-08-14 12:04:15.852000 +00:00;7C:D9:F4:01:8F:EE;Botte;0.046875;45.49089166666666;10.045983333333334;98.8;2010;;false;
WSXFP10200LD10194;2024-08-14 12:06:26.590000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.490574;10.045677166666668;90.6;2050;;false;
WSXFP10200LD10194;2024-08-14 12:07:07.856000 +00:00;7C:D9:F4:01:8F:EE;Botte;2.04297;45.49079566666666;10.046035833333335;103.5;2010;;false;
WSXFP10200LD10194;2024-08-14 12:10:28.039000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.76953;45.490806166666665;10.046182;111;2000;;false;
WSXFP10200LD10194;2024-08-14 12:13:52.116000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;7.58984;45.490817166666666;10.046092833333335;102.1;2860;;false;
WSXFP10200LD10194;2024-08-14 12:17:49.690000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;5.71094;45.49079716666667;10.045872499999998;95.8;2050;;false;
WSXFP10200LD10194;2024-08-14 12:21:26.732000 +00:00;7C:D9:F4:01:8F:EE;Botte;5.68359;45.490879833333345;10.046088666666666;107.8;3000;;false;
WSXFP10200LD10194;2024-08-14 12:24:55.595000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;5.30859;45.49093816666667;10.045950500000002;91.1;2000;;false;
WSXFP10200LD10194;2024-08-14 12:28:35.862000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;4.63672;45.490882666666664;10.046080833333333;95.4;2050;;false;
WSXFP10200LD10194;2024-08-14 12:35:17.510000 +00:00;7C:D9:F4:01:8F:EE;Botte;7.91797;45.49081766666666;10.046221833333334;115;3220;;false;
WSXFP10200LD10194;2024-08-14 12:42:13.417000 +00:00;7C:D9:F4:01:8F:EE;Botte;6.19531;45.49079950000001;10.045997999999999;111.7;2060;;false;
WSXFP10200LD10194;2024-08-14 12:42:14.073000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.12891;45.490782;10.045994833333332;111.6;2000;;false;
WSXFP10200LD10194;2024-08-14 12:45:45.451000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;7.25781;45.49084066666666;10.046151;117.2;2000;;false;
WSXFP10200LD10194;2024-08-14 12:49:31.871000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;8.1875;45.490808;10.045982166666665;106.7;2010;;false;
WSXFP10200LD10194;2024-08-14 12:52:29.684000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.49058483333333;10.045872666666668;115.9;2000;;false;
WSXFP10200LD10194;2024-08-14 12:53:02.469000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;8.16016;45.49081383333334;10.046171333333334;124.8;2000;;false;
WSXFP10200LD10194;2024-08-14 12:59:44.089000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;6.26953;45.490721666666666;10.0458975;106;2060;;false;
WSXFP10200LD10194;2024-08-14 13:01:01.331000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.49053666666667;10.045850833333333;93.5;2000;;false;
WSXFP10200LD10194;2024-08-14 13:08:14.993000 +00:00;7C:D9:F4:03:0F:87;LamaTrincia;0;45.49047716666667;10.046048333333331;108.2;2000;;false;
WSXFP10200LD10194;2024-08-14 13:08:15.444000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.49047716666667;10.046048333333331;108.2;2120;;false;
WSXFP10200LD10194;2024-08-14 13:09:22.438000 +00:00;7C:D9:F4:01:8F:EE;Botte;0.722656;45.49052966666667;10.046131666666668;119.4;2470;;false;
