vin;time;mac_address;name;vehicle_speed;latitude;longitude;altitude;battery_voltage;humidity;low_battery;temperature
WSXFN60200LD10033;2024-08-01 06:29:56.420000 +00:00;7C:D9:F4:03:E0:A0;MG1_FEC8F0;0.992188;45.49052116666667;10.044282;124.2;2000;;false;
WSXFN60200LD10033;2024-08-01 06:29:57.102000 +00:00;7C:D9:F4:01:8F:EE;Botte;0.992188;45.49052116666667;10.044282;124.2;3630;;false;
WSXFN60200LD10033;2024-08-01 06:29:57.760000 +00:00;7C:D9:F4:03:11:54;MG1_0CC8F0;0.992188;45.49051683333334;10.044287166666667;124.4;3640;;false;
WSXFN60200LD10033;2024-08-01 06:29:58.533000 +00:00;7C:D9:F4:04:E4:A8;MG1_F7C8F0;0.992188;45.49051683333334;10.044287166666667;124.4;3650;;false;
WSXFN60200LD10033;2024-08-01 06:29:59.595000 +00:00;7C:D9:F4:01:45:0D;MG1_11C8F0;0.992188;45.49052216666668;10.044281833333333;118.3;2000;;false;
WSXFN60200LD10033;2024-08-01 06:30:03.399000 +00:00;7C:D9:F4:00:C1:FB;MG1_F0C8F0;0;45.49050900000001;10.044296000000003;111.8;2000;;false;
WSXFN60200LD10033;2024-08-01 06:30:04.408000 +00:00;7C:D9:F4:00:B6:53;MG1_F0C8F0;0;45.49051383333334;10.044288333333332;109;2000;;false;
WSXFN60200LD10033;2024-08-01 06:31:19.762000 +00:00;7C:D9:F4:00:B6:53;MG1_F0C8F0;0;45.49047783333334;10.044241833333333;90.7;2820;;false;
WSXFN60200LD10033;2024-08-01 06:31:21.615000 +00:00;7C:D9:F4:03:0F:87;MG1_1AC8F0;0;45.49047816666666;10.044239999999999;90.2;3650;;false;
WSXFN60200LD10033;2024-08-01 06:31:22.589000 +00:00;7C:D9:F4:01:6B:D3;MG1_01C8F0;0;45.49047816666666;10.044239999999999;90.2;2000;;false;
WSXFN60200LD10033;2024-08-01 06:31:23.596000 +00:00;7C:D9:F4:00:7A:11;MG1_D9C8F0;0;45.49047816666666;10.044239999999999;90.2;2000;;false;
WSXFN60200LD10033;2024-08-01 06:31:24.474000 +00:00;7C:D9:F4:02:F6:CB;MG1_31C8F0;0;45.49047783333334;10.044237666666668;89.6;3650;;false;
WSXFN60200LD10033;2024-08-01 06:31:25.163000 +00:00;7C:D9:F4:00:C1:FB;MG1_F0C8F0;0;45.49047783333334;10.044237666666668;89.6;3640;;false;
WSXFN60200LD10033;2024-08-01 06:31:26.450000 +00:00;7C:D9:F4:04:9E:3E;MG1_FBC8F0;0;45.49047783333334;10.044237666666668;89.6;3730;;false;
WSXFN60200LD10033;2024-08-01 06:31:27.293000 +00:00;7C:D9:F4:03:E0:A0;MG1_FEC8F0;0;45.49047783333334;10.044237666666668;89.6;3650;;false;
WSXFN60200LD10033;2024-08-01 06:31:27.867000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.49047783333334;10.044237666666668;89.6;2000;;false;
WSXFN60200LD10033;2024-08-01 06:31:28.580000 +00:00;7C:D9:F4:04:E4:A8;MG1_F7C8F0;0;45.49047783333334;10.044237666666668;89.6;3650;;false;
WSXFN60200LD10033;2024-08-01 06:31:29.273000 +00:00;7C:D9:F4:03:11:54;MG1_0CC8F0;0;45.49047783333334;10.044237666666668;89.6;2000;;false;
WSXFN60200LD10033;2024-08-01 06:31:30.613000 +00:00;7C:D9:F4:04:2A:A9;MG1_FAC8F0;0;45.49047983333333;10.044230166666667;87.2;2960;;false;
WSXFN60200LD10033;2024-08-01 06:31:34.453000 +00:00;7C:D9:F4:01:45:0D;MG1_11C8F0;0;45.49046233333333;10.044248333333332;87.2;3640;;false;
WSXFN60200LD10033;2024-08-01 06:41:37.328000 +00:00;7C:D9:F4:02:F6:CB;MG1_31C8F0;1.69531;45.49055083333332;10.044417000000001;119.6;2960;;false;
WSXFN60200LD10033;2024-08-01 06:41:40.474000 +00:00;7C:D9:F4:00:B6:53;MG1_F0C8F0;1.69531;45.49054716666666;10.044416666666667;119.1;2000;;false;
WSXFN60200LD10033;2024-08-01 06:41:44.416000 +00:00;7C:D9:F4:01:8F:EE;Botte;1.69531;45.49054716666666;10.044416666666667;119.1;2000;;false;
WSXFN60200LD10033;2024-08-01 06:41:47.558000 +00:00;7C:D9:F4:03:0F:87;MG1_1AC8F0;1.69531;45.49054700000001;10.044407;120.1;2000;;false;
WSXFN60200LD10033;2024-08-01 06:43:30.513000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.490537833333335;10.0444265;85.8;2820;;false;
WSXFN60200LD10033;2024-08-01 06:46:34.161000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.49049916666666;10.044714833333334;90.1;3640;;false;
WSXFN60200LD10033;2024-08-01 07:07:17.122000 +00:00;7C:D9:F4:01:8F:EE;Botte;9.08984;45.49055450000001;10.044802;106.6;3770;;false;
WSXFN60200LD10033;2024-08-01 07:09:24.555000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.49161383333333;10.046770500000001;123.3;3640;;false;
WSXFN60200LD10033;2024-08-01 07:15:23.609000 +00:00;7C:D9:F4:01:8F:EE;Botte;1.50391;45.491526166666674;10.046831166666669;139;2820;;false;
WSXFN60200LD10033;2024-08-01 07:18:55.372000 +00:00;7C:D9:F4:01:8F:EE;Botte;3.94141;45.48481216666667;10.053328166666669;99.2;3730;;false;
WSXFN60200LD10033;2024-08-01 07:22:21.835000 +00:00;7C:D9:F4:01:8F:EE;Botte;32.7656;45.502832000000005;10.056910499999999;119.9;2000;;false;
WSXFN60200LD10033;2024-08-01 07:28:41.378000 +00:00;7C:D9:F4:01:8F:EE;Botte;5.29688;45.504238833333325;10.061059499999999;122.7;3720;;false;
WSXFN60200LD10033;2024-08-01 07:30:37.463000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.50383483333333;10.060753166666666;120.3;3760;;false;
WSXFN60200LD10033;2024-08-01 07:31:14.784000 +00:00;7C:D9:F4:01:8F:EE;Botte;2.98438;45.50379783333332;10.0607325;122.6;2000;;false;
WSXFN60200LD10033;2024-08-01 07:34:51.405000 +00:00;7C:D9:F4:01:8F:EE;Botte;4.15234;45.503957666666665;10.060888499999999;109.8;3700;;false;
WSXFN60200LD10033;2024-08-01 07:38:18.478000 +00:00;7C:D9:F4:01:8F:EE;Botte;52.8828;45.4953895;10.055292166666666;110.6;3760;;false;
WSXFN60200LD10033;2024-08-01 07:41:47.473000 +00:00;7C:D9:F4:01:8F:EE;Botte;29.2031;45.47660883333334;10.043381166666668;93.9;2000;;false;
WSXFN60200LD10033;2024-08-01 07:45:02.025000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.4713525;10.045427666666665;104.6;2820;;false;
WSXFN60200LD10033;2024-08-01 07:46:46.110000 +00:00;7C:D9:F4:01:8F:EE;Botte;0.71875;45.4714225;10.045410333333335;117.8;2000;;false;
WSXFN60200LD10033;2024-08-01 07:50:19.330000 +00:00;7C:D9:F4:01:8F:EE;Botte;42.0078;45.477045833333335;10.042231333333334;111.6;2000;;false;
WSXFN60200LD10033;2024-08-01 07:53:48.696000 +00:00;7C:D9:F4:01:8F:EE;Botte;19.4141;45.49046433333333;10.044460333333335;110;3840;;false;
WSXFN60200LD10033;2024-08-01 07:56:39.295000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.49158566666667;10.046785666666667;111.3;2000;;false;
WSXFN60200LD10033;2024-08-01 07:57:53.082000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.49160633333333;10.046694166666667;120.8;3840;;false;
WSXFN60200LD10033;2024-08-01 08:01:04.891000 +00:00;7C:D9:F4:01:8F:EE;Botte;2.85938;45.49151783333334;10.046743833333332;109.5;3760;;false;
WSXFN60200LD10033;2024-08-01 08:04:30.061000 +00:00;7C:D9:F4:01:8F:EE;Botte;22.0195;45.48503233333333;10.051698333333334;104.3;3650;;false;
WSXFN60200LD10033;2024-08-01 08:07:57.753000 +00:00;7C:D9:F4:01:8F:EE;Botte;30.2227;45.501292166666666;10.056638333333332;114.6;2000;;false;
WSXFN60200LD10033;2024-08-01 08:11:24.192000 +00:00;7C:D9:F4:01:8F:EE;Botte;4.00391;45.504685833333326;10.060659;107;2960;;false;
WSXFN60200LD10033;2024-08-01 08:14:57.194000 +00:00;7C:D9:F4:01:8F:EE;Botte;4.04688;45.5037705;10.060313166666667;113.5;2000;;false;
WSXFN60200LD10033;2024-08-01 08:18:21.828000 +00:00;7C:D9:F4:01:8F:EE;Botte;4.32031;45.503845;10.059984499999999;114.2;2000;;false;
WSXFN60200LD10033;2024-08-01 08:21:46.665000 +00:00;7C:D9:F4:01:8F:EE;Botte;34.7383;45.50234966666667;10.0567545;112.4;3630;;false;
WSXFN60200LD10033;2024-08-01 08:25:09.741000 +00:00;7C:D9:F4:01:8F:EE;Botte;31.8555;45.48528566666667;10.049279333333333;110.2;2000;;false;
WSXFN60200LD10033;2024-08-01 08:28:19.652000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.491566500000005;10.0467395;114.7;2960;;false;
WSXFN60200LD10033;2024-08-01 08:34:24.034000 +00:00;7C:D9:F4:01:8F:EE;Botte;3.05078;45.491612833333335;10.046774833333334;118.3;3800;;false;
WSXFN60200LD10033;2024-08-01 08:37:52.829000 +00:00;7C:D9:F4:01:8F:EE;Botte;22.0195;45.485012833333336;10.051847500000001;100.8;3880;;false;
WSXFN60200LD10033;2024-08-01 08:41:20.300000 +00:00;7C:D9:F4:01:8F:EE;Botte;26.1094;45.5015435;10.056704333333334;112.1;3880;;false;
WSXFN60200LD10033;2024-08-01 08:44:46.495000 +00:00;7C:D9:F4:01:8F:EE;Botte;4.17188;45.50353549999999;10.060231499999999;119.2;2000;;false;
WSXFN60200LD10033;2024-08-01 08:48:14.021000 +00:00;7C:D9:F4:01:8F:EE;Botte;4.34375;45.5039405;10.059980833333334;112.5;2000;;false;
WSXFN60200LD10033;2024-08-01 08:51:37.656000 +00:00;7C:D9:F4:01:8F:EE;Botte;4.34375;45.50464683333333;10.060455999999999;118.3;2000;;false;
WSXFN60200LD10033;2024-08-01 08:52:42.304000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.50469849999999;10.060511166666668;124.1;2000;;false;
WSXFN60200LD10033;2024-08-01 08:53:05.814000 +00:00;7C:D9:F4:01:8F:EE;Botte;9.07031;45.50469683333334;10.060177833333332;118.1;3880;;false;
WSXFN60200LD10033;2024-08-01 08:56:34.813000 +00:00;7C:D9:F4:01:8F:EE;Botte;52.3711;45.49232399999999;10.054626;115.8;3840;;false;
WSXFN60200LD10033;2024-08-01 08:59:59.097000 +00:00;7C:D9:F4:01:8F:EE;Botte;24.457;45.48970816666666;10.046065333333333;107.4;2000;;false;
WSXFN60200LD10033;2024-08-01 09:01:42.728000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.491584333333336;10.046751833333335;105.3;3840;;false;
WSXFN60200LD10033;2024-08-01 09:07:20.266000 +00:00;7C:D9:F4:01:8F:EE;Botte;5.40234;45.49162916666667;10.046743500000002;116;2000;;false;
WSXFN60200LD10033;2024-08-01 09:10:42.475000 +00:00;7C:D9:F4:01:8F:EE;Botte;33.9961;45.48511533333334;10.050529500000001;108.5;3880;;false;
WSXFN60200LD10033;2024-08-01 09:14:08.686000 +00:00;7C:D9:F4:01:8F:EE;Botte;48.7891;45.496996499999995;10.055794333333333;116.8;2000;;false;
WSXFN60200LD10033;2024-08-01 09:17:32.777000 +00:00;7C:D9:F4:01:8F:EE;Botte;4.25781;45.503840666666676;10.060334333333332;128.8;2000;;false;
WSXFN60200LD10033;2024-08-01 09:20:58.904000 +00:00;7C:D9:F4:01:8F:EE;Botte;4.32031;45.50365833333334;10.059872166666667;117.1;2000;;false;
WSXFN60200LD10033;2024-08-01 09:24:22.127000 +00:00;7C:D9:F4:01:8F:EE;Botte;4.30078;45.50465900000001;10.060155333333332;114.1;2000;;false;
WSXFN60200LD10033;2024-08-01 09:27:31.098000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.5033355;10.059713166666668;120.4;2000;;false;
WSXFN60200LD10033;2024-08-01 09:28:03.427000 +00:00;7C:D9:F4:01:8F:EE;Botte;5.78516;45.50333483333334;10.059657333333334;121.9;3800;;false;
WSXFN60200LD10033;2024-08-01 09:31:32.598000 +00:00;7C:D9:F4:01:8F:EE;Botte;31.5352;45.48736016666666;10.053750333333333;106.2;3880;;false;
WSXFN60200LD10033;2024-08-01 09:34:55.959000 +00:00;7C:D9:F4:01:8F:EE;Botte;0.0390625;45.49158383333334;10.046718499999999;115.5;2000;;false;
WSXFN60200LD10033;2024-08-01 09:35:57.886000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.49161566666667;10.046777833333334;112.7;3930;;false;
WSXFN60200LD10033;2024-08-01 09:43:22.634000 +00:00;7C:D9:F4:01:8F:EE;Botte;5.99609;45.491604833333334;10.046755833333334;115.8;3880;;false;
WSXFN60200LD10033;2024-08-01 09:45:51.304000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.490367166666665;10.044773;121.4;2000;;false;
WSXFN60200LD10033;2024-08-01 11:11:18.425000 +00:00;7C:D9:F4:01:8F:EE;Botte;3.00781;45.49026116666667;10.044831499999999;105.7;2000;;false;
WSXFN60200LD10033;2024-08-01 11:14:35.853000 +00:00;7C:D9:F4:01:8F:EE;Botte;26.2383;45.48493666666667;10.051893499999998;94.4;2000;;false;
WSXFN60200LD10033;2024-08-01 11:21:35.201000 +00:00;7C:D9:F4:01:8F:EE;Botte;4.02344;45.50419050000001;10.060161500000001;107;2000;;false;
WSXFN60200LD10033;2024-08-01 11:24:59.991000 +00:00;7C:D9:F4:01:8F:EE;Botte;4.10938;45.503334333333335;10.059591499999998;116.1;3070;;false;
WSXFN60200LD10033;2024-08-01 11:28:29.776000 +00:00;7C:D9:F4:01:8F:EE;Botte;5.89063;45.50482650000001;10.059954666666666;115.2;2000;;false;
WSXFN60200LD10033;2024-08-01 11:31:53.264000 +00:00;7C:D9:F4:01:8F:EE;Botte;52.7109;45.49336866666666;10.054903999999999;119;2000;;false;
WSXFN60200LD10033;2024-08-01 11:35:20.715000 +00:00;7C:D9:F4:01:8F:EE;Botte;21.9141;45.48807700000001;10.045962;99.9;2000;;false;
WSXFN60200LD10033;2024-08-01 11:37:38.289000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.491465000000005;10.046807000000001;100.3;4520;;false;
WSXFN60200LD10033;2024-08-01 11:44:56.280000 +00:00;7C:D9:F4:01:8F:EE;Botte;1.4375;45.491528;10.04683183333333;99.9;2940;;false;
WSXFN60200LD10033;2024-08-01 11:48:25.657000 +00:00;7C:D9:F4:01:8F:EE;Botte;10.5977;45.485004833333335;10.052108;108.1;4510;;false;
WSXFN60200LD10033;2024-08-01 11:52:02.827000 +00:00;7C:D9:F4:01:8F:EE;Botte;44.4883;45.50095616666667;10.056678666666667;117.5;2940;;false;
WSXFN60200LD10033;2024-08-01 11:55:27.245000 +00:00;7C:D9:F4:01:8F:EE;Botte;7.45703;45.503847500000006;10.060518833333333;118.9;4510;;false;
WSXFN60200LD10033;2024-08-01 11:58:51.681000 +00:00;7C:D9:F4:01:8F:EE;Botte;2.45703;45.504533666666674;10.062351833333333;105.3;2000;;false;
WSXFN60200LD10033;2024-08-01 12:02:21.467000 +00:00;7C:D9:F4:01:8F:EE;Botte;8.70703;45.503713166666664;10.0603635;119.2;2940;;false;
WSXFN60200LD10033;2024-08-01 12:05:45.573000 +00:00;7C:D9:F4:01:8F:EE;Botte;20.0703;45.50426399999999;10.062100666666668;109.1;3240;;false;
WSXFN60200LD10033;2024-08-01 12:09:11.314000 +00:00;7C:D9:F4:01:8F:EE;Botte;34.5234;45.502322500000005;10.0566675;119.6;2000;;false;
WSXFN60200LD10033;2024-08-01 12:12:39.030000 +00:00;7C:D9:F4:01:8F:EE;Botte;39.125;45.485341333333324;10.047915499999998;109.2;2000;;false;
WSXFN60200LD10033;2024-08-01 12:15:28.166000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.490037666666666;10.046134499999999;99.6;4540;;false;
WSXFN60200LD10033;2024-08-01 12:19:19.428000 +00:00;7C:D9:F4:01:8F:EE;Botte;6.1875;45.49006500000001;10.0461695;97.4;4510;;false;
WSXFN60200LD10033;2024-08-01 12:22:40.833000 +00:00;7C:D9:F4:01:8F:EE;Botte;52.3711;45.483183833333335;10.038736;118.7;4510;;false;
WSXFN60200LD10033;2024-08-01 12:26:09.175000 +00:00;7C:D9:F4:01:8F:EE;Botte;53.2422;45.47035716666665;10.0358985;100.4;4510;;false;
WSXFN60200LD10033;2024-08-01 12:29:38.658000 +00:00;7C:D9:F4:01:8F:EE;Botte;49.4453;45.45600566666666;10.049420833333333;94.4;2000;;false;
WSXFN60200LD10033;2024-08-01 12:32:59.653000 +00:00;7C:D9:F4:01:8F:EE;Botte;6.33594;45.44308383333334;10.057341833333334;84.1;2000;;false;
WSXFN60200LD10033;2024-08-01 12:36:27.146000 +00:00;7C:D9:F4:01:8F:EE;Botte;2.17969;45.44356299999999;10.0588715;80.2;4510;;false;
WSXFN60200LD10033;2024-08-01 12:39:55.050000 +00:00;7C:D9:F4:01:8F:EE;Botte;2.22266;45.443524333333336;10.060438166666668;68.8;4540;;false;
WSXFN60200LD10033;2024-08-01 12:42:32.819000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.44298416666667;10.059452000000002;101.6;2020;;false;
WSXFN60200LD10033;2024-08-01 12:44:32.691000 +00:00;7C:D9:F4:01:8F:EE;Botte;4.10938;45.4430045;10.059471666666667;97;4510;;false;
WSXFN60200LD10033;2024-08-01 12:45:51.998000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.44303683333332;10.059084666666665;101.6;3070;;false;
WSXFN60200LD10033;2024-08-01 12:59:25.896000 +00:00;7C:D9:F4:01:8F:EE;Botte;3.79297;45.4430415;10.059051833333333;91.7;2030;;false;
WSXFN60200LD10033;2024-08-01 13:02:56.464000 +00:00;7C:D9:F4:01:8F:EE;Botte;23.3125;45.45574116666666;10.0537455;90;2940;;false;
WSXFN60200LD10033;2024-08-01 13:06:20.711000 +00:00;7C:D9:F4:01:8F:EE;Botte;4.46875;45.46974100000001;10.035168666666667;106.6;4520;;false;
WSXFN60200LD10033;2024-08-01 13:09:45.779000 +00:00;7C:D9:F4:01:8F:EE;Botte;42.6875;45.48275583333334;10.038496333333335;128.2;2000;;false;
WSXFN60200LD10033;2024-08-01 13:13:15.369000 +00:00;7C:D9:F4:01:8F:EE;Botte;14.1367;45.49052916666666;10.044350166666668;110.7;2000;;false;
WSXFN60200LD10033;2024-08-01 13:14:34.457000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.490926;10.044131166666666;112.6;2020;;false;
WSXFN60200LD10033;2024-08-02 04:22:13.010000 +00:00;7C:D9:F4:01:8F:EE;Botte;1.60938;45.49093816666667;10.044042000000001;125;2000;;false;
WSXFN60200LD10033;2024-08-02 04:25:35.522000 +00:00;7C:D9:F4:01:8F:EE;Botte;46.0117;45.480286;10.037975666666666;101.4;2000;;false;
WSXFN60200LD10033;2024-08-02 04:29:05.423000 +00:00;7C:D9:F4:01:8F:EE;Botte;52.8828;45.46421883333334;10.035264166666668;99;2000;;false;
WSXFN60200LD10033;2024-08-02 04:32:30.337000 +00:00;7C:D9:F4:01:8F:EE;Botte;34.3789;45.45007049999999;10.053554;92.9;2000;;false;
WSXFN60200LD10033;2024-08-02 04:35:53.713000 +00:00;7C:D9:F4:01:8F:EE;Botte;53.7695;45.4332365;10.061599500000002;85.7;2490;;false;
WSXFN60200LD10033;2024-08-02 04:39:41.545000 +00:00;7C:D9:F4:01:8F:EE;Botte;36.5625;45.420592000000006;10.082282;85.7;2000;;false;
WSXFN60200LD10033;2024-08-02 04:42:48.722000 +00:00;7C:D9:F4:01:8F:EE;Botte;11.5938;45.40756316666666;10.077565666666667;77.1;2000;;false;
WSXFN60200LD10033;2024-08-02 04:46:12.510000 +00:00;7C:D9:F4:01:8F:EE;Botte;32.3008;45.39359666666666;10.081866000000002;69.8;2010;;false;
WSXFN60200LD10033;2024-08-02 04:49:27.563000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.38724266666667;10.084259333333335;83.4;2500;;false;
WSXFN60200LD10033;2024-08-02 05:00:03.302000 +00:00;7C:D9:F4:01:8F:EE;Botte;5.0625;45.38727283333332;10.0842075;72.3;2000;;false;
WSXFN60200LD10033;2024-08-02 05:01:16.860000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.387249833333335;10.084016833333335;67.6;2000;;false;
WSXFN60200LD10033;2024-08-02 05:05:47.420000 +00:00;7C:D9:F4:01:8F:EE;Botte;3.28516;45.387259166666674;10.084024833333332;75.7;2870;;false;
WSXFN60200LD10033;2024-08-02 05:09:14.957000 +00:00;7C:D9:F4:01:8F:EE;Botte;36.1367;45.39818650000001;10.081276333333333;74;2500;;false;
WSXFN60200LD10033;2024-08-02 05:11:35.215000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.40096066666667;10.079538666666666;69.8;2000;;false;
WSXFN60200LD10033;2024-08-02 05:14:47.742000 +00:00;7C:D9:F4:01:8F:EE;Botte;0.953125;45.40101466666666;10.079549833333333;81.3;2520;;false;
WSXFN60200LD10033;2024-08-02 05:18:14.741000 +00:00;7C:D9:F4:01:8F:EE;Botte;7.69141;45.396306833333334;10.081986500000001;72.6;3000;;false;
WSXFN60200LD10033;2024-08-02 05:21:56.800000 +00:00;7C:D9:F4:01:8F:EE;Botte;24.9219;45.38772566666667;10.082116000000001;68.7;2000;;false;
WSXFN60200LD10033;2024-08-02 05:24:08.271000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.387249833333335;10.083977166666665;85.2;2000;;false;
WSXFN60200LD10033;2024-08-02 05:28:48.491000 +00:00;7C:D9:F4:01:8F:EE;Botte;5.38281;45.387252833333335;10.0839815;77.6;2870;;false;
WSXFN60200LD10033;2024-08-02 05:32:13.715000 +00:00;7C:D9:F4:01:8F:EE;Botte;29.3945;45.39581933333334;10.082352;78.1;2520;;false;
WSXFN60200LD10033;2024-08-02 05:35:10.065000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.40096533333333;10.079553999999998;76.2;2010;;false;
WSXFN60200LD10033;2024-08-02 05:38:38.111000 +00:00;7C:D9:F4:01:8F:EE;Botte;2.64844;45.40095483333333;10.079541833333336;66;3540;;false;
WSXFN60200LD10033;2024-08-02 05:42:04.451000 +00:00;7C:D9:F4:01:8F:EE;Botte;10.2148;45.38758249999999;10.0823785;67.2;2490;;false;
WSXFN60200LD10033;2024-08-02 05:44:15.687000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.387212500000004;10.084019333333334;64.7;2510;;false;
WSXFN60200LD10033;2024-08-02 05:45:27.230000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.38726483333333;10.0839765;64.1;2560;;false;
WSXFN60200LD10033;2024-08-02 05:50:06.669000 +00:00;7C:D9:F4:01:8F:EE;Botte;3.66406;45.38725233333333;10.084066333333332;73.9;2000;;false;
WSXFN60200LD10033;2024-08-02 05:53:32.191000 +00:00;7C:D9:F4:01:8F:EE;Botte;34.5039;45.39487000000001;10.082163833333334;72.9;2520;;false;
WSXFN60200LD10033;2024-08-02 05:57:19.544000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.39955583333333;10.0807785;78.8;2000;;false;
WSXFN60200LD10033;2024-08-02 06:01:24.216000 +00:00;7C:D9:F4:01:8F:EE;Botte;1.14063;45.399575333333324;10.080787666666668;82.8;2000;;false;
WSXFN60200LD10033;2024-08-02 06:04:20.045000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.40049616666666;10.080429166666667;78.8;2520;;false;
WSXFN60200LD10033;2024-08-02 06:06:43.570000 +00:00;7C:D9:F4:01:8F:EE;Botte;3.70703;45.40048350000001;10.080432166666666;76.2;2570;;false;
WSXFN60200LD10033;2024-08-02 06:10:07.762000 +00:00;7C:D9:F4:01:8F:EE;Botte;38.4688;45.38983266666667;10.0821945;76;2000;;false;
WSXFN60200LD10033;2024-08-02 06:11:48.203000 +00:00;7C:D9:F4:01:8F:EE;Botte;0;45.38748166666666;10.081563333333333;70.9;3000;;false;
WSXFN60200LD10033;2024-08-02 07:42:44.109000 +00:00;7C:D9:F4:01:8F:EE;Botte;7.05469;45.38742033333333;10.0814405;85.5;4330;;false;
