"vin";"time";"mac_address";"name";"vehicle_speed";"latitude";"longitude";"altitude";"battery_voltage";"humidity";"low_battery";"temperature";"serial_number_ctm";"daily_message_counter";"row_create_dt"
ZKDBN702W0TS50052;2024-05-09 10:17:23.619 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,03125;42,9830613333;10,8479833333;82,6;2.000;;false;;"002-2002-0008-AE";4;2024-05-09 10:17:45.898 +0200
ZKDBN702W0TS50052;2024-05-09 10:20:47.031 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,04297;42,9832413333;10,8469351667;72,6;2.000;;false;;"002-2002-0008-AE";5;2024-05-09 10:21:13.098 +0200
ZKDBN702W0TS50052;2024-05-09 10:24:14.278 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,05469;42,9834483333;10,8449588333;71,5;2.000;;false;;"002-2002-0008-AE";6;2024-05-09 10:24:37.493 +0200
ZKDBN702W0TS50052;2024-05-09 10:31:02.928 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,04297;42,9832963333;10,8467088333;80,7;3.250;;false;;"002-2002-0008-AE";8;2024-05-09 10:31:29.172 +0200
ZKDBN702W0TS50052;2024-05-09 10:34:30.243 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,05078;42,983255;10,8476953333;76,8;3.230;;false;;"002-2002-0008-AE";9;2024-05-09 10:34:56.438 +0200
ZKDBN702W0TS50052;2024-05-09 10:37:57.571 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,05469;42,9834685;10,8455556667;68,5;2.000;;false;;"002-2002-0008-AE";10;2024-05-09 10:38:20.714 +0200
ZKDBN702W0TS50052;2024-05-09 10:41:21.764 +0200;"7C:D9:F4:04:07:74";Attrezzo1;1,26563;42,983628;10,8442176667;75,4;2.000;;false;;"002-2002-0008-AE";11;2024-05-09 10:41:47.888 +0200
ZKDBN702W0TS50052;2024-05-09 10:44:49.120 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,03906;42,98347;10,8458355;76,3;2.000;;false;;"002-2002-0008-AE";12;2024-05-09 10:45:15.178 +0200
ZKDBN702W0TS50052;2024-05-09 10:48:19.395 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,03125;42,9832268333;10,8480018333;87;4.240;;false;;"002-2002-0008-AE";13;2024-05-09 10:48:42.473 +0200
ZKDBN702W0TS50052;2024-05-09 10:50:09.497 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0;42,9833203333;10,8481988333;85,3;3.000;;false;;"002-2002-0008-AE";14;2024-05-09 10:50:29.719 +0200
ZKDBN702W0TS50052;2024-05-09 10:50:29.597 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,03125;42,9833168333;10,8480378333;81;3.270;;false;;"002-2002-0008-AE";15;2024-05-09 10:50:51.738 +0200
ZKDBN702W0TS50052;2024-05-09 10:53:52.938 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,04297;42,9835246667;10,8459333333;69,3;3.270;;false;;"002-2002-0008-AE";16;2024-05-09 10:54:15.916 +0200
ZKDBN702W0TS50052;2024-05-09 11:00:22.486 +0200;"7C:D9:F4:04:07:74";Attrezzo1;9,08203;42,9851935;10,8453698333;100,7;2.000;;false;;"002-2002-0008-AE";17;2024-05-09 11:00:45.438 +0200
ZKDBN702W0TS50052;2024-05-09 13:00:54.321 +0200;"7C:D9:F4:04:07:74";Attrezzo1;4,57031;;;;2.840;;false;;"002-2002-0008-AE";0;2024-05-09 13:01:36.738 +0200
ZKDBN702W0TS50052;2024-05-09 13:05:02.330 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0;42,9836396667;10,8443488333;75;2.000;;false;;"002-2002-0008-AE";1;2024-05-09 13:05:28.525 +0200
ZKDBN702W0TS50052;2024-05-09 13:05:28.543 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,73438;42,9836378333;10,844481;75,5;2.850;;false;;"002-2002-0008-AE";2;2024-05-09 13:05:53.753 +0200
ZKDBN702W0TS50052;2024-05-09 13:08:54.952 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,74219;42,9833651667;10,846958;51,9;2.850;;false;;"002-2002-0008-AE";3;2024-05-09 13:09:17.948 +0200
ZKDBN702W0TS50052;2024-05-09 13:12:19.157 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,73828;42,9833508333;10,8471368333;74,8;2.000;;false;;"002-2002-0008-AE";4;2024-05-09 13:12:42.128 +0200
ZKDBN702W0TS50052;2024-05-09 13:15:43.346 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,75;42,9837456667;10,8445056667;65,3;2.850;;false;;"002-2002-0008-AE";5;2024-05-09 13:16:06.616 +0200
ZKDBN702W0TS50052;2024-05-09 13:19:04.526 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,73828;42,98359;10,846364;63,1;2.000;;false;;"002-2002-0008-AE";6;2024-05-09 13:19:30.595 +0200
ZKDBN702W0TS50052;2024-05-09 13:22:31.718 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,66406;42,9834113333;10,848151;83,4;2.000;;false;;"002-2002-0008-AE";7;2024-05-09 13:22:55.028 +0200
ZKDBN702W0TS50052;2024-05-09 13:25:56.148 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,64844;42,9837023333;10,8455671667;76,7;2.000;;false;;"002-2002-0008-AE";8;2024-05-09 13:26:19.195 +0200
ZKDBN702W0TS50052;2024-05-09 13:32:58.860 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,64453;42,9834795;10,8474258333;77,3;2.000;;false;;"002-2002-0008-AE";9;2024-05-09 13:33:22.017 +0200
ZKDBN702W0TS50052;2024-05-09 13:36:26.201 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,64844;42,9836835;10,8467578333;81,7;2.000;;false;;"002-2002-0008-AE";10;2024-05-09 13:36:49.279 +0200
ZKDBN702W0TS50052;2024-05-09 13:39:50.414 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,64063;42,983772;10,846053;77,5;2.000;;false;;"002-2002-0008-AE";11;2024-05-09 13:40:13.493 +0200
ZKDBN702W0TS50052;2024-05-09 13:43:14.609 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,44922;42,9835406667;10,8484661667;80,9;2.850;;false;;"002-2002-0008-AE";12;2024-05-09 13:43:37.663 +0200
ZKDBN702W0TS50052;2024-05-09 13:46:20.619 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,64844;42,9837836667;10,8464321667;79,6;2.000;;false;;"002-2002-0008-AE";13;2024-05-09 13:46:43.854 +0200
ZKDBN702W0TS50052;2024-05-09 13:49:44.990 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,66016;42,9837586667;10,8467925;74,3;2.940;;false;;"002-2002-0008-AE";14;2024-05-09 13:50:11.039 +0200
ZKDBN702W0TS50052;2024-05-09 13:53:12.222 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,65234;42,9836861667;10,8478316667;80,5;2.000;;false;;"002-2002-0008-AE";15;2024-05-09 13:53:35.319 +0200
ZKDBN702W0TS50052;2024-05-09 13:56:36.579 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0,546875;42,9839686667;10,8457696667;67,8;2.940;;false;;"002-2002-0008-AE";16;2024-05-09 13:56:59.507 +0200
ZKDBN702W0TS50052;2024-05-09 14:00:00.694 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,64063;42,9837436667;10,8481895;70,2;2.000;;false;;"002-2002-0008-AE";17;2024-05-09 14:00:23.777 +0200
ZKDBN702W0TS50052;2024-05-09 14:03:27.956 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,65234;42,9838673333;10,8471108333;74,4;2.880;;false;;"002-2002-0008-AE";18;2024-05-09 14:03:48.076 +0200
ZKDBN702W0TS50052;2024-05-09 14:06:49.179 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,01172;42,9840036667;10,8461608333;61,2;2.900;;false;;"002-2002-0008-AE";19;2024-05-09 14:07:15.522 +0200
ZKDBN702W0TS50052;2024-05-09 14:10:16.674 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,00781;42,9837963333;10,8482461667;63,3;2.850;;false;;"002-2002-0008-AE";20;2024-05-09 14:10:39.658 +0200
ZKDBN702W0TS50052;2024-05-09 14:13:40.785 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,02734;42,9839546667;10,8471991667;94;2.000;;false;;"002-2002-0008-AE";21;2024-05-09 14:14:04.049 +0200
ZKDBN702W0TS50052;2024-05-09 14:17:05.156 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,03906;42,9840025;10,8467506667;75,2;2.810;;false;;"002-2002-0008-AE";22;2024-05-09 14:17:28.198 +0200
ZKDBN702W0TS50052;2024-05-09 14:20:29.295 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,66016;42,9838808333;10,8484331667;79,5;2.910;;false;;"002-2002-0008-AE";23;2024-05-09 14:20:52.368 +0200
ZKDBN702W0TS50052;2024-05-09 14:23:56.593 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,67188;42,9839161667;10,8488435;75,1;2.910;;false;;"002-2002-0008-AE";24;2024-05-09 14:24:16.537 +0200
ZKDBN702W0TS50052;2024-05-09 14:27:17.715 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,63281;42,9841175;10,848019;65,4;2.000;;false;;"002-2002-0008-AE";25;2024-05-09 14:27:40.791 +0200
ZKDBN702W0TS50052;2024-05-09 14:30:41.885 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,5625;42,9841226667;10,8477311667;69,4;2.000;;false;;"002-2002-0008-AE";26;2024-05-09 14:31:08.032 +0200
ZKDBN702W0TS50052;2024-05-09 14:34:09.183 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,64844;42,9841511667;10,8483578333;76,7;2.000;;false;;"002-2002-0008-AE";27;2024-05-09 14:34:35.278 +0200
ZKDBN702W0TS50052;2024-05-09 14:37:36.420 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,66406;42,9842023333;10,8487321667;75,8;2.900;;false;;"002-2002-0008-AE";28;2024-05-09 14:38:05.558 +0200
ZKDBN702W0TS50052;2024-05-09 14:41:10.881 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,68359;42,9842681667;10,8489411667;89,6;2.000;;false;;"002-2002-0008-AE";29;2024-05-09 14:41:35.895 +0200
ZKDBN702W0TS50052;2024-05-09 14:45:22.548 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0;42,9841395;10,849091;92,3;3.020;;false;;"002-2002-0008-AE";30;2024-05-09 14:45:45.716 +0200
ZKDBN702W0TS50052;2024-05-09 14:48:58.988 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,58984;42,9842281667;10,8491066667;85,2;2.810;;false;;"002-2002-0008-AE";31;2024-05-09 14:49:22.058 +0200
ZKDBN702W0TS50052;2024-05-09 14:52:53.657 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0,695313;42,9843056667;10,8491916667;83,6;2.930;;false;;"002-2002-0008-AE";32;2024-05-09 14:53:19.614 +0200
ZKDBN702W0TS50052;2024-05-09 14:56:20.839 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,63281;42,9845011667;10,8490323333;77,4;2.040;;false;;"002-2002-0008-AE";33;2024-05-09 14:56:43.971 +0200
ZKDBN702W0TS50052;2024-05-09 14:59:45.081 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,00391;42,9846523333;10,8485236667;81,5;2.000;;false;;"002-2002-0008-AE";34;2024-05-09 15:00:08.109 +0200
ZKDBN702W0TS50052;2024-05-09 15:03:09.243 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,50781;42,9846886667;10,8487606667;77,5;2.940;;false;;"002-2002-0008-AE";35;2024-05-09 15:03:35.410 +0200
ZKDBN702W0TS50052;2024-05-09 15:10:14.557 +0200;"7C:D9:F4:04:07:74";Attrezzo1;7,16797;;;;2.000;;false;;"002-2002-0008-AE";0;2024-05-09 15:10:53.102 +0200
ZKDBN702W0TS50052;2024-05-09 15:34:05.178 +0200;"7C:D9:F4:04:07:74";Attrezzo1;10,3555;;;;2.000;;false;;"002-2002-0008-AE";0;2024-05-09 15:34:54.558 +0200
ZKDBN702W0TS50052;2024-05-09 15:35:59.518 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0;42,9852118333;10,8432801667;97,2;3.870;;false;;"002-2002-0008-AE";1;2024-05-09 15:36:22.575 +0200
ZKDBN702W0TS50052;2024-05-09 15:37:01.108 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0,914063;42,9852238333;10,8432953333;90,4;2.000;;false;;"002-2002-0008-AE";2;2024-05-09 15:37:24.066 +0200
ZKDBN702W0TS50052;2024-05-09 15:38:14.740 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0;42,9852356667;10,8432188333;83,3;3.860;;false;;"002-2002-0008-AE";3;2024-05-09 15:38:40.718 +0200
ZKDBN702W0TS50052;2024-05-09 15:38:16.751 +0200;"7C:D9:F4:02:59:A6";Attrezzo5;0;42,9852348333;10,8432133333;82,7;2.810;;false;;"002-2002-0008-AE";3;2024-05-09 15:38:40.718 +0200
ZKDBN702W0TS50052;2024-05-09 15:43:49.598 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,46875;42,9852115;10,8431976667;68,9;2.000;;false;;"002-2002-0008-AE";4;2024-05-09 15:44:25.310 +0200
ZKDBN702W0TS50052;2024-05-11 06:54:06.189 +0200;"7C:D9:F4:04:07:74";Attrezzo1;4,60156;;;;2.000;;false;;"002-2002-0008-AE";0;2024-05-11 06:54:49.739 +0200
ZKDBN702W0TS50052;2024-05-11 06:55:17.004 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0;42,9849395;10,8455303333;108,2;2.000;;false;;"002-2002-0008-AE";1;2024-05-11 06:55:58.116 +0200
ZKDBN702W0TS50052;2024-05-11 06:55:33.688 +0200;"7C:D9:F4:01:74:7C";Attrezzo3;0;42,9849418333;10,8455365;106,3;4.280;;false;;"002-2002-0008-AE";1;2024-05-11 06:55:58.116 +0200
ZKDBN702W0TS50052;2024-05-11 07:00:48.561 +0200;"7C:D9:F4:04:07:74";Attrezzo1;1,63672;42,9849723333;10,8455621667;101,6;2.970;;false;;"002-2002-0008-AE";2;2024-05-11 07:01:14.875 +0200
ZKDBN702W0TS50052;2024-05-11 07:04:15.850 +0200;"7C:D9:F4:04:07:74";Attrezzo1;8,48828;42,9836188333;10,8437571667;73,3;4.280;;false;;"002-2002-0008-AE";3;2024-05-11 07:04:44.939 +0200
ZKDBN702W0TS50052;2024-05-11 07:08:31.647 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0,09375;42,9846503333;10,8491043333;88,8;4.280;;false;;"002-2002-0008-AE";4;2024-05-11 07:08:51.654 +0200
ZKDBN702W0TS50052;2024-05-11 07:08:51.594 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,98438;42,9846565;10,8491993333;87,4;4.280;;false;;"002-2002-0008-AE";5;2024-05-11 07:09:19.887 +0200
ZKDBN702W0TS50052;2024-05-11 07:12:21.172 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,99219;42,9847985;10,8491926667;81,7;4.290;;false;;"002-2002-0008-AE";6;2024-05-11 07:12:44.099 +0200
ZKDBN702W0TS50052;2024-05-11 07:15:48.297 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,64844;42,9849086667;10,8492685;69,7;4.280;;false;;"002-2002-0008-AE";7;2024-05-11 07:16:08.318 +0200
ZKDBN702W0TS50052;2024-05-11 07:19:09.465 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,65234;42,984995;10,8500006667;91;2.000;;false;;"002-2002-0008-AE";8;2024-05-11 07:19:32.566 +0200
ZKDBN702W0TS50052;2024-05-11 07:22:33.669 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,63281;42,9850548333;10,8498423333;96,3;2.000;;false;;"002-2002-0008-AE";9;2024-05-11 07:23:02.892 +0200
ZKDBN702W0TS50052;2024-05-11 07:26:04.079 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,39063;42,9849343333;10,8488463333;79;2.000;;false;;"002-2002-0008-AE";10;2024-05-11 07:26:30.098 +0200
ZKDBN702W0TS50052;2024-05-11 07:29:31.218 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,02344;42,9852803333;10,8505045;91,4;2.000;;false;;"002-2002-0008-AE";11;2024-05-11 07:29:54.262 +0200
ZKDBN702W0TS50052;2024-05-11 07:32:55.426 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,00781;42,9851343333;10,849356;86,6;2.000;;false;;"002-2002-0008-AE";12;2024-05-11 07:33:21.577 +0200
ZKDBN702W0TS50052;2024-05-11 07:36:25.725 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,02344;42,9852658333;10,8497263333;83,9;2.000;;false;;"002-2002-0008-AE";13;2024-05-11 07:36:45.838 +0200
ZKDBN702W0TS50052;2024-05-11 07:39:46.914 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,01953;42,9853378333;10,8503218333;88,8;2.000;;false;;"002-2002-0008-AE";14;2024-05-11 07:40:16.021 +0200
ZKDBN702W0TS50052;2024-05-11 07:43:17.153 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,01172;42,98538;10,8497561667;96,8;2.000;;false;;"002-2002-0008-AE";15;2024-05-11 07:43:43.323 +0200
ZKDBN702W0TS50052;2024-05-11 07:46:44.507 +0200;"7C:D9:F4:04:07:74";Attrezzo1;1,45703;42,9853985;10,849285;88,8;2.000;;false;;"002-2002-0008-AE";16;2024-05-11 07:47:13.605 +0200
ZKDBN702W0TS50052;2024-05-11 07:50:14.720 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,01172;42,985435;10,8493996667;74,2;4.330;;false;;"002-2002-0008-AE";17;2024-05-11 07:50:40.878 +0200
ZKDBN702W0TS50052;2024-05-11 07:53:42.047 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,37891;42,9856713333;10,8503156667;64,2;4.340;;false;;"002-2002-0008-AE";18;2024-05-11 07:54:05.058 +0200
ZKDBN702W0TS50052;2024-05-11 07:54:49.389 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0;42,985595;10,8502328333;85,4;2.000;;false;;"002-2002-0008-AE";19;2024-05-11 07:55:06.589 +0200
ZKDBN702W0TS50052;2024-05-11 07:55:45.104 +0200;"7C:D9:F4:04:07:74";Attrezzo1;1,79688;42,9856086667;10,8502031667;88,1;4.280;;false;;"002-2002-0008-AE";20;2024-05-11 07:56:08.287 +0200
ZKDBN702W0TS50052;2024-05-11 07:57:04.792 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0;42,9856353333;10,8501403333;86,7;2.000;;false;;"002-2002-0008-AE";21;2024-05-11 07:57:27.884 +0200
ZKDBN702W0TS50052;2024-05-11 07:57:42.105 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0,554688;42,9856336667;10,8501396667;89,1;4.340;;false;;"002-2002-0008-AE";22;2024-05-11 07:58:05.188 +0200
ZKDBN702W0TS50052;2024-05-11 08:01:06.338 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0,910156;42,9857086667;10,8501746667;72,3;4.350;;false;;"002-2002-0008-AE";23;2024-05-11 08:01:29.598 +0200
ZKDBN702W0TS50052;2024-05-11 08:04:09.329 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,48047;42,9857095;10,8495058333;70,6;4.350;;false;;"002-2002-0008-AE";24;2024-05-11 08:04:32.395 +0200
ZKDBN702W0TS50052;2024-05-11 08:10:22.772 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,98438;;;;2.000;;false;;"002-2002-0008-AE";0;2024-05-11 08:11:06.302 +0200
ZKDBN702W0TS50052;2024-05-11 08:13:47.682 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,00391;42,9858935;10,849317;76,7;2.000;;false;;"002-2002-0008-AE";1;2024-05-11 08:14:13.941 +0200
ZKDBN702W0TS50052;2024-05-11 08:17:17.999 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,98438;42,9859873333;10,8496325;70,5;2.000;;false;;"002-2002-0008-AE";2;2024-05-11 08:17:41.183 +0200
ZKDBN702W0TS50052;2024-05-11 08:20:33.294 +0200;"7C:D9:F4:04:07:74";Attrezzo1;9,25781;42,9851555;10,8458208333;87,4;2.000;;false;;"002-2002-0008-AE";3;2024-05-11 08:21:17.438 +0200
ZKDBN702W0TS50052;2024-05-11 08:47:23.915 +0200;"7C:D9:F4:04:07:74";Attrezzo1;7,51172;;;;2.980;;false;;"002-2002-0008-AE";0;2024-05-11 08:48:06.395 +0200
ZKDBN702W0TS50052;2024-05-11 08:50:46.809 +0200;"7C:D9:F4:04:07:74";Attrezzo1;6,92969;42,9837281667;10,8435738333;67,9;2.000;;false;;"002-2002-0008-AE";1;2024-05-11 08:51:12.908 +0200
ZKDBN702W0TS50052;2024-05-11 08:54:14.061 +0200;"7C:D9:F4:04:07:74";Attrezzo1;7,27734;42,9841348333;10,8478143333;73,2;3.890;;false;;"002-2002-0008-AE";2;2024-05-11 08:54:40.258 +0200
ZKDBN702W0TS50052;2024-05-11 08:57:41.323 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,00781;42,9860016667;10,8499375;85;2.000;;false;;"002-2002-0008-AE";3;2024-05-11 08:58:07.462 +0200
ZKDBN702W0TS50052;2024-05-11 09:01:08.610 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,12891;42,9858765;10,8492036667;94,9;2.000;;false;;"002-2002-0008-AE";4;2024-05-11 09:01:31.753 +0200
ZKDBN702W0TS50052;2024-05-11 09:04:32.791 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,99219;42,9857475;10,8495356667;94,6;3.890;;false;;"002-2002-0008-AE";5;2024-05-11 09:04:55.857 +0200
ZKDBN702W0TS50052;2024-05-11 09:07:57.004 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3;42,9855945;10,8496751667;91,9;2.000;;false;;"002-2002-0008-AE";6;2024-05-11 09:08:23.158 +0200
ZKDBN702W0TS50052;2024-05-11 09:11:24.228 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,01172;42,9856628333;10,8502676667;87,6;2.000;;false;;"002-2002-0008-AE";7;2024-05-11 09:11:47.333 +0200
ZKDBN702W0TS50052;2024-05-11 09:14:33.238 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,96875;42,9856628333;10,8502676667;87,6;3.890;;false;;"002-2002-0008-AE";8;2024-05-11 09:14:59.409 +0200
ZKDBN702W0TS50052;2024-05-11 09:18:00.582 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,99219;42,9854318333;10,8496471667;79,7;3.910;;false;;"002-2002-0008-AE";9;2024-05-11 09:18:26.723 +0200
ZKDBN702W0TS50052;2024-05-11 09:21:27.780 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,98047;42,9853413333;10,850351;78,6;3.910;;false;;"002-2002-0008-AE";10;2024-05-11 09:21:50.906 +0200
ZKDBN702W0TS50052;2024-05-11 09:24:52.019 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,97266;42,9852993333;10,850273;75,5;2.850;;false;;"002-2002-0008-AE";11;2024-05-11 09:25:15.012 +0200
ZKDBN702W0TS50052;2024-05-11 09:28:16.195 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,96094;42,9854851667;10,8503538333;76,9;3.900;;false;;"002-2002-0008-AE";12;2024-05-11 09:28:42.397 +0200
ZKDBN702W0TS50052;2024-05-11 09:31:43.436 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,98438;42,9854851667;10,8503538333;76,9;2.000;;false;;"002-2002-0008-AE";13;2024-05-11 09:32:06.558 +0200
ZKDBN702W0TS50052;2024-05-11 09:35:07.632 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,98047;42,9854851667;10,8503538333;76,9;2.000;;false;;"002-2002-0008-AE";14;2024-05-11 09:35:33.784 +0200
ZKDBN702W0TS50052;2024-05-11 09:38:37.943 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,98438;42,9854851667;10,8503538333;76,9;2.000;;false;;"002-2002-0008-AE";15;2024-05-11 09:38:57.967 +0200
ZKDBN702W0TS50052;2024-05-11 09:41:59.086 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,98047;42,9854851667;10,8503538333;76,9;2.000;;false;;"002-2002-0008-AE";16;2024-05-11 09:42:22.422 +0200
ZKDBN702W0TS50052;2024-05-11 09:45:23.483 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,00781;42,9854851667;10,8503538333;76,9;2.000;;false;;"002-2002-0008-AE";17;2024-05-11 09:45:46.618 +0200
ZKDBN702W0TS50052;2024-05-11 09:48:38.639 +0200;"7C:D9:F4:04:07:74";Attrezzo1;1,10938;42,9854851667;10,8503538333;76,9;2.980;;false;;"002-2002-0008-AE";18;2024-05-11 09:49:04.726 +0200
ZKDBN702W0TS50052;2024-05-11 09:52:05.864 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,96875;42,9854851667;10,8503538333;76,9;3.930;;false;;"002-2002-0008-AE";19;2024-05-11 09:52:28.921 +0200
ZKDBN702W0TS50052;2024-05-11 09:55:30.053 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,98438;42,9854851667;10,8503538333;76,9;2.000;;false;;"002-2002-0008-AE";20;2024-05-11 09:55:56.253 +0200
ZKDBN702W0TS50052;2024-05-11 10:02:05.495 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0,347656;42,9854851667;10,8503538333;76,9;3.940;;false;;"002-2002-0008-AE";21;2024-05-11 10:02:31.711 +0200
ZKDBN702W0TS50052;2024-05-11 10:04:59.384 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0;42,9854851667;10,8503538333;76,9;3.940;;false;;"002-2002-0008-AE";22;2024-05-11 10:05:28.518 +0200
ZKDBN702W0TS50052;2024-05-11 10:08:29.648 +0200;"7C:D9:F4:04:07:74";Attrezzo1;1,59766;42,9854851667;10,8503538333;76,9;2.000;;false;;"002-2002-0008-AE";23;2024-05-11 10:08:49.709 +0200
ZKDBN702W0TS50052;2024-05-11 10:11:50.886 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,04297;42,9854851667;10,8503538333;76,9;3.950;;false;;"002-2002-0008-AE";24;2024-05-11 10:12:13.879 +0200
ZKDBN702W0TS50052;2024-05-11 10:15:15.035 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,03906;42,9854851667;10,8503538333;76,9;2.850;;false;;"002-2002-0008-AE";25;2024-05-11 10:15:38.106 +0200
ZKDBN702W0TS50052;2024-05-11 10:18:39.204 +0200;"7C:D9:F4:04:07:74";Attrezzo1;8,73047;42,9854851667;10,8503538333;76,9;2.000;;false;;"002-2002-0008-AE";26;2024-05-11 10:19:05.324 +0200
ZKDBN702W0TS50052;2024-05-11 10:22:06.550 +0200;"7C:D9:F4:04:07:74";Attrezzo1;7,64844;42,9839246667;10,8462171667;76,9;3.940;;false;;"002-2002-0008-AE";27;2024-05-11 10:22:29.604 +0200
ZKDBN702W0TS50052;2024-05-11 10:23:38.392 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0;42,9839246667;10,8462171667;76,9;2.000;;false;;"002-2002-0008-AE";28;2024-05-11 10:24:01.459 +0200
ZKDBN702W0TS50052;2024-05-11 10:24:01.742 +0200;"7C:D9:F4:04:07:74";Attrezzo1;7,02734;42,9839246667;10,8462171667;76,9;3.950;;false;;"002-2002-0008-AE";29;2024-05-11 10:24:52.722 +0200
